Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
20.526870767309,17.341343971989556,31.62995047847932,28.32258072075969,34.6173698729847,26.628064239893682,27.97443489927516,30.04893747139263,29.359896290541073,24.352599239184805,25.37680858258549,18.969209433313388,32.6391982127274,9.266253939298739,26.488606993296706,35.811026784677935,18.68379526456479,244.82091553019578,272.7532573417061,264.9168409730016,269.11246524469414,90.68644585897069,121.9266473627549,27.46168952813672,4.1687232057036825
21.09675606708729,20.60484672585487,37.807421143214945,28.612828938577717,36.346867531726545,26.976045832107715,24.632898736428913,30.00058536376944,28.49688269180043,23.318556076104162,25.685961215475103,17.840396800543996,20.795731743040825,19.284183534431357,37.04310866119704,17.78819692877027,30.031680804465005,253.4813675544012,355.3815150338154,272.5721173530754,169.5325102448456,137.68199587706266,108.61777192387507,28.616863619838938,4.292162748511827
17.496450709867723,16.30090834161829,31.665714992288017,35.02608837199762,40.74390182354963,25.067264538884658,25.834840679435608,27.949990145674935,27.65957702301102,23.211292283788143,26.591945798092503,16.121868819669817,11.774593798991484,12.042140781865113,23.740966717585767,25.55888276717493,20.2281641085268,277.3040821369861,327.26850242837503,264.64315583678314,324.59386117589645,120.89633833942032,94.32196145889375,14.848231202239033,4.292418478619642
18.963215766348785,20.372117310659924,30.081266946337234,32.95601800014096,34.09948368877196,27.887256665431266,28.393234484196054,28.768023561650566,29.377789864742763,24.015097163880096,25.38002988622312,18.56145965430276,28.647082273565662,15.465334445869694,35.301262917420104,33.644433287489015,18.978154166796916,225.66738463343168,270.24878180330165,245.51942359138732,351.1351972601564,112.24380338781161,82.08404743208115,20.040627987705623,2.661153742246058
17.74082958497115,13.368342706170298,28.47496512211834,33.41879652486009,33.6145045686411,30.425360085567004,24.627165484515032,23.68164830005785,27.58032144441836,25.213388198280875,22.33461278658348,19.943558010549168,29.599378672579455,23.35285905464603,22.180344406337646,19.033288469120055,7.203996013059689,251.84485253822456,278.49132176101057,289.9968458652135,340.41088427935387,61.55981320150719,118.52853521197176,33.75558112330506,3.7656935593378402
17.67210885247998,20.99942145390884,31.4050817228543,32.84722140847803,31.013242206047508,25.960467415033328,31.3359495877301,26.828298397197933,30.881716522615065,24.177591761320627,25.48260956065023,19.91178512209248,7.806758614713709,29.978000365841677,21.35377392687385,-0.801214846790318,13.609583082656313,264.18261313726003,309.99777849510167,313.77757546482405,326.0508726888108,81.73773157921178,108.79135632048505,25.7004056813533,4.13845574015026
17.98366751430647,17.9023320640239,36.28292702621041,37.955654655316884,34.67521968773751,32.50142621895075,26.393662935688287,23.559298129475422,26.626889389053957,24.590479781722763,26.052045229260663,16.273527343765252,13.191798938599357,26.116647973487503,26.50921959546172,12.96750075596782,22.152873282750807,246.39244278582595,247.10599638775022,254.96167283857045,283.31825357603896,155.8619702938823,81.90598085197679,23.409053487028128,3.1721198058207167
17.30194939558653,17.55272678326073,30.90657547320973,37.716253080010944,26.62790243916345,30.757739306266064,29.457394910255775,26.522394859759835,23.50574462218687,23.131574802373112,25.309016394264958,17.047228720973724,30.103106275757174,28.297949041323392,13.550819158074225,31.526962075928832,15.77837900502884,219.4912587251718,313.64400899596774,277.3043497190394,356.61537453995595,124.80742424158107,139.47793242320455,22.56108702883852,3.3385877186584874
16.728861483704975,20.11137851361236,24.873315491299756,28.33912359249616,35.90654211457432,32.68312488468451,29.133998717971462,27.605979591715986,27.736963019735636,23.774429223427177,22.196381666209128,19.789191707260866,43.04611093506191,19.089338604882705,40.67590611463836,4.082035194326499,1.7162485846947146,317.0574510578147,310.05780150018455,301.36611967988273,308.2762058383193,67.67289411073335,64.95111544072795,13.150499142515692,2.5681371400652147
19.647387010751693,15.088107869483299,33.981372320339304,36.16749088831561,30.017876166107754,30.059329196053856,24.66660494368217,26.323426270131705,27.609251537809897,21.686008867229834,20.321230075795985,15.6415346933683,22.958913799434637,25.847619999942424,20.00375073671189,12.44604761296885,-5.302599612746934,296.72919267896106,186.34476046440116,315.74032799695414,239.16661427116028,61.52456007801166,67.26244128937256,26.36113219662699,3.621521261857858
21.459825494240448,17.926120128875375,31.599289191013796,36.37554213212209,28.103107048230825,26.447426298377778,30.161895464792693,25.096177201646178,26.4872516619884,22.678701210580133,24.155416622795293,18.92900953830189,26.700215495327107,34.935848905289674,11.136558312288457,23.934566472126864,18.325566741746172,209.99254965572118,383.9860121342067,303.4094283503833,252.82353622852648,77.03369047412578,78.10775181847703,18.26019397757305,2.8871753010767325
17.854757983447175,19.164085931512147,30.66011461206126,30.826613024291056,26.723149135844036,27.010257119606177,28.401693225415826,28.26039323172985,29.20000327925119,21.01176102009478,21.576332891098406,19.194548231034975,22.94421683245782,23.29076793555873,22.913362745252417,22.729263342322653,28.76294666987082,286.1374184140851,257.8043985357589,182.78505957776883,337.4916187863369,87.16384941997633,95.1559515128423,30.079644943286038,3.0337533333734594
18.48478670690382,22.902241987946105,32.309066687400545,33.201833979692864,29.967611904145667,31.803296968578874,31.303069903410762,26.0378893938424,28.402493288762223,20.51731894300208,23.466650165714878,15.864433236361409,8.48491211471914,21.746292988099896,26.488551673845915,23.242046142555026,24.767832760013835,344.7678125107187,256.73735724100976,276.68573858683243,337.3950870283981,148.4429708352897,85.20820955341675,2.9334096002878836,2.913751252929377
19.847986408366904,20.438059880305005,36.179634040477154,31.359107749139604,35.4177697278904,28.614711820324075,28.01013959533181,28.166911794949012,25.22784414599247,25.256984268895597,23.213002549111582,18.643977588609726,24.13010206269241,30.5591110610497,25.11060327134067,22.269576985171643,9.910579059753148,256.8526512753596,341.33331970498637,279.1247132699127,328.88277014987693,163.3542673927975,105.97071070133862,36.078756407608005,3.7628357661820786
16.996201553429824,18.32500984690765,33.677714964879904,34.871034372999866,33.19697493178523,24.721669996790226,28.791753629887634,26.521535195737798,25.600269816917763,22.401385815024202,23.629696874179526,16.882890269990533,36.134110730698616,22.435900540201153,8.023311091380792,19.81312823286816,9.32854715079021,321.13665457430477,239.40049383931927,339.14292750585196,368.14095384861696,120.62154146261287,119.31181785135865,18.120973874300436,3.3774212522995426
16.42578307818944,18.185654737391957,33.37272166781195,31.276967748168676,34.77293541283718,28.225174448706646,31.35725132124207,26.658808393430427,24.850144897483048,21.552838856832054,26.63126827369635,19.555687516270687,11.010724783945253,17.286642149175368,8.875223108960364,17.460426879917705,10.413189632476861,289.45083617917,237.44561965174282,233.9160096278264,364.4931307277561,78.33409914750278,47.184998364500075,6.095130914641349,3.026454294819597
18.543190044012153,19.339084686962106,31.29613108110931,24.42608683847619,39.61918705543837,27.944201918593947,27.927043597229638,25.918205852571628,29.36452847137166,24.63876240734933,25.591868814749308,17.106383334743374,10.811028191297977,15.879550113960969,10.78722285478813,18.22241687264477,27.68814944648358,266.9540965653656,307.85586989923183,333.1634285916272,323.8183484922358,100.0330352546701,118.16555135978385,14.600932041946646,4.124276667043422
19.087011197150677,20.204389725378515,30.986649919100866,29.684798954826498,31.013817178173788,26.70216791222702,26.29741525493132,25.93143174454368,29.573726240684703,23.46133941562396,23.924358650788687,19.92865865298089,7.156735783852116,16.67648150384922,28.41427239695132,31.412259112319383,31.934808755272726,296.9555129333129,397.2886765910947,286.03608653183113,304.45935756300145,99.76346410834427,94.80814419845606,42.038663924130105,3.0046908162031136
18.47579591745478,23.041040707350646,32.59669386634483,33.20532762760044,30.05078599016523,31.582346290362924,31.23734521454622,25.926616824276444,27.935242379435522,20.352437975400463,23.367987210499415,15.955555822659694,8.01569468417657,19.571150762227717,25.69250013047285,22.83658189359385,25.139881228895018,344.3987268311642,251.62100569535045,269.49691955591624,342.8789249719033,148.280660283441,87.50750735887736,2.399014119829185,2.889777938574061
18.153446751210545,19.70969668086172,32.25358715733555,32.708995544657625,32.67658147940442,28.639203331117933,29.51155003222439,30.15010861870402,27.505071069580396,23.986075326468892,23.025153980456235,21.292252783738967,18.789757732706757,26.520746020270032,5.764062936408547,36.92038626222295,45.07341681720063,189.22187614547693,301.26938082312074,312.33712134027513,229.26751868986545,78.05201525630588,120.58760586467317,22.96121186056833,4.1977014170623015
16.710269299831587,17.512891027060075,34.83725125390413,32.773959325314166,39.13371874141743,28.44896520662804,30.053916177552157,29.209064365821014,31.222310229618813,23.87647119374699,23.992932130273005,18.5230425647406,40.80929879450397,23.063394854616487,23.552359386272705,24.44784424941427,20.159573644014618,329.7324910951506,340.70202585966604,220.07230183303096,223.15150111407897,78.87691987549896,107.55926650197142,25.21133018192524,3.4126236944207906
17.418613458235047,18.144691090655392,35.74687488976711,31.619153129059704,28.907045023997586,29.630305721215787,31.84535497596673,27.38414429777494,26.443441038038195,21.411136458142032,23.85989365912325,17.59178395166789,2.1851608289856337,23.422312416699867,5.874805713532542,20.10790171308219,24.773879966745294,268.346466432506,261.7193572308842,258.7357803230383,249.07532693368586,88.93624999172133,31.01437960939358,21.585421448082514,4.047124323207932
18.095174198351913,19.856208346966017,31.778943371336467,33.24884339415521,33.3521518573135,29.057532311677885,29.713351948242877,30.92128540939182,27.830299731494833,23.411186272957533,22.88777839412309,21.19277957351962,18.476367384174036,26.398223310725147,3.888090357321978,37.79956892015128,45.90926977724985,192.82562711049036,298.8955742191999,308.9469972549334,220.52829695306403,76.63439680524085,117.01205246892408,24.107291559045215,4.241545371697492
16.731293295567536,21.125339494085107,38.07710208314479,35.28632321411734,34.45142195596053,26.312705951039785,27.776770721272758,29.431299299673853,28.304672963164776,21.94655457580671,22.74079241737741,17.98962975467427,20.13980452660874,40.12548202387547,33.75585197172154,24.80459316518613,15.369741335273872,282.95983073989714,257.90538150404416,328.8543776285797,359.57528354301485,93.05142013903115,41.903714012344125,19.75384724369411,3.2307659151891848
17.750655454060606,19.429032590115675,32.11226417111016,33.21216101105022,32.2852047073733,29.366144646867287,29.273783106027985,30.12352369549734,27.888744441387352,23.35914703421981,23.12248901709109,21.567277028205265,20.165840760219712,26.982437994233027,3.7451410877997677,35.44922667458789,44.065850896859835,187.18364178600294,304.3231592084017,316.1249063311114,216.32757232029397,73.87818373062996,114.03846111021875,24.04461958018423,4.242833693284687
15.665446409590118,19.084912083249044,31.86359552586609,28.16802005422062,34.562993715138546,29.074910575541562,27.80036944626699,29.43418377474757,28.824999326222404,19.500323364777138,23.038595029977515,19.38336803747073,16.679827944529535,27.71641644596718,17.905800483325415,18.26540006530473,25.08337843131856,276.67651355537527,254.4577657393569,295.842203203655,257.9124857887277,139.80312240342116,77.40677881388918,16.907661385319987,3.723022928614672
16.998508178825727,15.851919656281604,36.88409807013408,35.03154840248502,30.93871515279639,27.186282604397338,29.316645094856852,29.698020078318777,28.718404860336896,22.535850259036717,20.2739458477058,19.21059847373275,25.025230202526956,10.873424671508431,22.75664282094771,15.884099293697354,8.79214802111018,300.9996299131663,234.31944034991253,345.15119587901063,369.64212590915787,56.03110274436977,145.40820527214666,20.638817404487543,4.16525742574849
16.51507864282281,15.777458128711558,31.38930068833373,31.301982689108243,30.415110262369858,28.32853834392811,30.31321428006358,30.168619624965007,26.67952558403751,21.871033964701557,25.72721992217277,20.879702089918766,24.076075107113756,21.90473811515037,19.341572833378507,0.9877180984381916,20.800456615183226,230.3245067558883,240.12904555229989,303.19462819019674,371.4091801794644,130.91596571744319,80.97903029009166,16.66166240884039,2.905059577936536
17.1030461806579,17.676024887592398,36.24988144342352,31.778646692270907,28.915800564684698,29.581259906633434,32.29652323646173,27.218335055913432,26.569674779063117,21.223190976941257,24.23733210247509,17.86129168567628,2.453141335516047,23.64826769837137,6.475886283272119,19.74290763617366,25.541581690848346,262.77360754347296,269.28609562750347,258.4766514119229,267.59519733900675,94.5531788599343,33.676467989368966,19.07593861688465,3.9711386650675045
18.602594856093088,22.516849755193036,32.36038079683443,33.12173659237788,28.73881335935118,31.358505069366064,31.26229722250794,26.29361056921863,27.791881638660826,20.63602631538274,23.536142769129047,15.653349956180383,8.916298217826714,21.870337249023915,25.326065902372157,22.881467468901416,23.26621306914413,343.3029834758807,251.07838557091478,276.3281374607304,334.3484936204385,145.47068949914618,89.56020684690603,3.7494103873175813,2.9631998278620495
15.409253960665014,15.927129361649405,34.03401682868336,32.036196196425735,35.76202894980343,27.143510262476372,29.76570727761144,26.11983309871248,28.352424798115806,22.865469864177236,25.6624400310129,16.611209854752435,18.442326938895587,23.07188061032888,13.885613184564876,26.168822687783166,16.871501851510008,333.5386327325226,314.8657779414584,297.6990441422119,334.6617632149914,46.86086091858672,28.469489710027062,9.944662536596935,2.873145569015648
17.07426099533569,17.313010769260803,30.999429626269233,37.98330561227818,26.93785976458031,30.661905249142123,29.562870000231005,26.31989981003189,23.71941040396279,23.296581439255895,25.41401518387728,17.129949600652147,29.32930390228683,28.861395217252518,13.889757160876576,30.297428214402856,14.26377693119467,223.87422558499975,317.74495324184295,288.1808471630287,372.3778096815033,127.73482799987505,136.83894570917377,21.453588979928092,3.262322367021229
17.873616193394163,20.68903990448039,31.471654380333494,32.680251687356545,30.942547622097784,25.858793043982953,31.97072396078841,26.875456006383796,30.90523555398784,24.313865354649067,25.38300554440436,19.974139939457864,8.200439283681183,28.7918915590544,21.4455474238228,0.10693294121166147,13.057882127027847,257.0275110865549,305.9825780167389,307.51598030083034,324.9153837690366,76.99093604258326,107.01193484219101,27.086105057869908,4.090077852215958
21.055190492677617,20.139632024701235,38.457435798063074,29.157204339972164,36.62023208211279,27.51763083547291,24.682949770041233,29.698185960904233,28.496524100227255,23.044652245629898,25.956221479312337,18.037326050948096,20.674975568435453,22.43201482148685,39.061469723560535,17.004609787360334,27.792554278449735,257.7568673881776,352.10115201218326,272.36320499062947,179.18249187445878,136.2466135374127,102.69518402121628,28.693838173872397,4.253376571502048
16.691740866027832,17.515015817188587,34.44154531874123,32.629699366556174,39.388777366964696,28.6303003609935,30.17373492155472,29.281458244210892,31.322010096918383,24.249342131604433,24.005163824709182,18.588225111357588,37.14839735079964,22.553593809118706,23.887045089343726,22.96857178379446,18.95881629351627,337.0227312833237,339.86421838106,221.82043321525435,220.7067072169418,82.2766405438833,109.25791811945965,22.995141700973587,3.467507572026764
14.7389454696119,18.20576921649412,30.79262434900166,34.195000206092345,32.91123822265726,30.240232292496547,24.622015896228316,26.689018365080386,26.899611686983928,19.96470220092733,26.13659337740335,17.817157338514505,22.210594560854425,37.29452533217661,23.231236428958386,14.697562960489755,19.44068939178869,283.7763033477173,346.8136715541927,240.28521647337638,351.1715835230859,199.12971878507946,105.96498636061843,22.42399871507406,4.104416143016507
15.907211354808306,20.460296282385965,31.149645656794263,29.01083812372805,34.60260885799679,26.866907658333755,30.770041436312464,26.71273154702862,31.585422486743237,24.88367241960098,25.31710302548686,15.050785213468606,12.434056119968586,27.120465966267055,31.481917352919226,6.703266909746981,26.80798942709947,226.7443024490793,195.7113671196325,291.4698659472411,293.70296410696335,85.42280486492045,105.38123438095897,28.143441807918396,3.3973087029078046
14.556080919997804,16.994121407788544,26.201283398007213,28.697378242740943,31.427327625331845,27.099652874771937,28.491595378922568,32.056196840852714,31.246987136616408,22.61726508120865,23.316021053485226,17.683333221597834,30.65985942116228,26.696213362319995,27.971884821742282,28.329191829724437,10.120530336683457,311.992603317407,308.25974334028456,202.02975506693952,276.8116971558868,58.70576776037262,125.33003525103888,37.1864194797527,3.426244933678732
15.932141771051665,18.284940532631957,31.596882774930826,34.19282040893319,30.16204507065033,27.95821640539792,26.393270746293446,26.50842687910722,28.30563202058342,28.182417057255627,20.11757605488137,16.75326922910008,4.627684334428917,13.35339528172754,14.183167372997758,3.3470441599010066,31.20870756031966,224.05920230046792,319.51353471446305,290.9852531942172,245.3928403815557,118.69591147399187,103.94074734913625,29.832540070538524,3.614323639973076
17.049291866068486,14.428873963622056,34.02469099997766,30.13719556138064,32.88421104682074,25.538073463084825,28.14758028329565,29.31850873911628,30.253065150430686,26.09667284542595,21.69623755154188,18.62958091264193,6.527965120508504,1.9063764307872586,20.206756736726835,18.55904110566359,17.112580364628034,324.4078772829463,283.9750068599599,241.7967697663617,273.4381529775175,124.1725302953224,112.61822963412787,20.255651372358138,3.9613209598565473
18.518825936602745,15.537564213970617,33.99629776928947,33.26903246584828,29.74931818387144,28.747774784324513,31.826954188972792,25.695732667117937,26.29501573841623,26.171723241976284,25.802060083804296,19.806008203396626,26.430153777147094,7.53833628465116,21.594111379920385,22.364161836616717,22.339443274036903,240.25773156642657,304.5301499525351,315.03730184102045,320.0032311356401,73.20066248085855,108.92457625169976,40.488132507908375,4.043362234049354
20.286075650023236,15.976405623337733,35.893446959689676,33.35179310686502,28.52588543745866,28.594951408788912,29.070481972918067,27.002897159815483,30.685886746984984,25.49826677462126,22.204821281460543,19.26236491613294,14.19182133789824,25.03578654639319,25.871979358196135,31.50120569049516,17.11038090616953,233.88876319514682,346.97114256825375,280.6085194806148,356.8733451520228,116.24416250407462,110.44668832763385,16.663119997446397,3.0532193026133347
16.514327176167875,20.94930634373648,31.142459453496,28.4849313720579,34.53470205510168,27.348581648859927,27.10964013290562,31.803730904477394,27.1267037433978,25.764913882296593,22.43484561843544,20.830968182193217,26.20040046819277,22.60237886791278,20.63029719335734,25.074870574615872,14.174780280397508,291.6499830192585,276.7941515344381,270.78273315331194,235.23520608323764,98.4150992909062,136.60942485401438,13.459890319202723,3.999248713595424
15.73071030045107,18.748842106963615,23.181880355506074,34.83602370162212,33.07655761908284,28.779103838319497,28.954203863066382,26.359558333886454,28.612045208702906,22.412195351311787,23.26851890423156,16.965711481476575,18.703999928799124,15.799052294996393,20.95862789482127,26.2915415448269,9.083317751490565,251.70203436402898,286.6860761998893,236.28963657652758,272.2822251524908,68.61601966726448,144.60130529132962,21.073919382484032,3.6388555808884675
16.763679561878654,15.651054654076281,30.210549338110102,29.938372374247173,32.36307786687207,29.779989498350535,28.50223437011929,25.231758875589836,29.791922601277953,23.677034765401736,21.010683768490555,17.1921291465669,23.00169693255288,25.16671031523995,16.37175766704962,37.7310758358026,9.367074449143534,220.02861668230935,182.00038671021008,276.6312581254312,288.97812439360166,93.92798220674318,83.08753560157406,30.10457640643719,3.3056467710794477
19.844314605290357,17.888359057627646,24.48970074662209,33.718889400298536,31.398263717623397,28.714591024854734,29.34505741130616,29.819730178087344,26.68273514535125,24.968739408449636,25.050761387705865,18.142738875793896,28.20242268196539,11.159478882660947,21.755344429419978,29.309549914582316,36.4225844946174,301.51726775844696,300.6118683370306,251.50867859130878,224.86282586626467,122.8234590540614,150.60124414845293,25.47418005829367,4.436630165014705
16.8700733409276,15.853350919799556,30.265722490497115,30.410359031747074,31.830201136619365,29.286240779008462,28.227286472724398,25.12015049561984,29.39331628186266,23.817657426340226,21.266036327052035,16.873881989679525,20.31660964808991,23.121271615577893,17.13488238268794,39.14752148870333,9.50076148232933,213.6892568419278,172.2157345512861,284.9168299971976,279.03634539608174,87.91936201532835,73.86031980624787,30.917045769640396,3.2473437855941136
21.274349470821203,20.470069195613096,37.69985288083664,28.709560409056696,36.11180273989986,26.999836607550527,24.43742094001254,29.828025700499126,28.37326445999469,22.846805093982375,25.929784738647875,17.4819279155484,20.01483230305241,19.02781647560015,38.324655155703276,16.58174625646885,29.496488922026774,263.6922396940414,355.11780729316,269.79679206454887,172.3859525903667,139.2692978894946,112.85185598463,28.013902722799532,4.2685742892657075
