Avg_Temperature_C_Jan,Avg_Temperature_C_Feb,Avg_Temperature_C_Mar,Avg_Temperature_C_Apr,Avg_Temperature_C_May,Avg_Temperature_C_Jun,Avg_Temperature_C_Jul,Avg_Temperature_C_Aug,Avg_Temperature_C_Sep,Avg_Temperature_C_Oct,Avg_Temperature_C_Nov,Avg_Temperature_C_Dec,Rainfall_mm_Jan,Rainfall_mm_Feb,Rainfall_mm_Mar,Rainfall_mm_Apr,Rainfall_mm_May,Rainfall_mm_Jun,Rainfall_mm_Jul,Rainfall_mm_Aug,Rainfall_mm_Sep,Rainfall_mm_Oct,Rainfall_mm_Nov,Rainfall_mm_Dec,Crop_Yield_t_per_ha
20.204736032801765,17.547486237045806,31.663517692905515,27.8962928143526,34.38639340557722,26.43132916178438,27.823556084260762,29.695846275306994,28.952998567037554,24.179762705454596,25.38333635718838,18.523350035667995,33.41488823105752,8.841824454173777,27.85148205266161,36.08837238247038,17.652594572250546,236.22957770882087,267.40305124051906,260.6352616102771,282.45937648007003,92.72017369194094,127.47500015897513,25.886328747904958,3.7062254076439882
15.10351426144836,18.497173772278906,31.08444868977782,33.76823759457822,32.50090370585612,30.454624789948493,24.137792226278883,26.379748600166668,26.572682800415212,19.817362629700558,26.41417835042197,17.92639666935438,22.993769941935184,37.602030987679356,21.80652580494623,15.910668650677401,19.95706651126499,274.1800220765856,347.2246526005502,247.98223106765028,350.8166754245232,196.88647598839614,105.19952380837107,21.899800832661132,4.088942289193677
18.990228768343695,20.051787267700405,32.32313639235947,34.912214869342364,33.61092765532785,30.14675302070424,26.977680349514856,24.894761488544308,25.753891647903885,23.348315518397936,24.59072711757196,16.326145613537545,29.920692995615223,24.417003098747497,3.585708737374473,22.14301915439616,18.268240777336143,280.8163097159473,312.61778132310343,295.86227860965926,349.6286777624752,106.06582433037129,45.8779096772248,30.52277549756666,3.046118016333408
18.140402097509067,15.721039576411815,32.66612912455541,33.96526015812275,25.424902970111965,27.287388001058428,26.508373136893365,31.319122188942586,26.362592231095558,24.60972483958648,23.04886019304114,16.84954197193838,35.32632299919119,4.600295091459659,21.99265737696817,26.612662777143242,11.544232542490755,270.50459567926777,231.47742342729705,266.9352197682787,281.25194468547414,96.80550340078845,80.12276610835136,14.46029182333759,4.148822662968589
19.586395948329795,16.834337702629206,34.624318862813105,36.05225680075075,32.899810501864394,28.34119994070694,27.58882079295515,26.766164783890495,26.625720467830895,20.140460089545297,23.865508941027596,19.595052669023186,23.62656957067403,26.436325367983265,28.711312374506555,26.749189428389244,31.165215325124137,235.11743732454883,248.6658777929553,270.4400059730854,264.51486769519545,108.65044037128622,75.69150641466167,28.59219754300914,3.3531949377014723
16.934468011977255,17.777745055672085,34.5524112468472,32.60128165765009,39.11198770652554,28.20189430277645,30.012867779150334,28.923320483078005,31.282226166388757,24.7540026999546,23.966105310205542,18.675423148951353,38.599003305554845,21.29938135358976,23.67960349920306,23.711347834948477,19.968068809890614,336.40341928214286,337.05828186454903,222.4601221787192,233.77774901823472,77.16193348781414,112.21844659170213,25.172462885987592,2.9463346106292914
18.171018029327513,14.557604466167126,32.62962322805484,27.6798869573139,34.397554869141466,28.74030352324228,29.020299751571528,25.156592990399197,26.57213739730077,24.156553435439005,22.06404225775907,19.0655057912551,9.559597883435057,8.660725921842648,21.977611196774507,13.542998707962347,8.88146200049651,210.47969016240955,284.3287683063197,337.2826813301424,237.88340021659846,139.30021851788192,102.0532508469829,26.825300894769615,3.6451843625416913
15.267025056804966,20.21410586394617,26.979738129451924,31.164300684014105,27.10926930325718,27.936774955539022,27.251653536005936,25.73900233432613,28.19563550981144,25.654642870627253,21.024936997309176,18.787090389249734,38.6987610909534,15.963825271470313,33.367185243426796,32.061598602758124,14.422351135825561,285.5200857643833,306.9815056924531,267.01529899996507,299.73438926517383,64.63025228052076,139.18055136339396,12.219476156837924,3.238099463264371
18.221566057729248,21.320797043027415,26.632598047616135,30.095234799888722,33.778057683595186,28.44820249135191,26.836165582964398,26.144748059785808,26.470462957569186,22.08170949492027,25.095612318174904,16.172816951749187,31.39321385757113,30.630392219795862,6.873116096334967,19.881123020713265,12.952756393446727,245.62692003052567,206.7553997436436,214.2347825262302,333.1947857966995,183.0564072711187,102.24349099760411,27.365156304273672,2.9432570756313607
17.26025959991436,18.184046106438533,35.00547938845363,31.708163216353665,28.82897724763711,29.689113769281178,32.06682784639781,27.161228081386923,26.066685367255403,21.217068443681207,24.132332258328578,18.17691047026779,3.9315287996281643,25.989902171853874,4.8658002483412615,20.848901537652157,25.5359680774402,263.79496084327275,262.50462270561496,255.01591081656812,243.78875281994954,92.15188652651509,37.4630809681924,19.83778808558809,2.835185406096988
17.16054556334116,16.09000999876802,38.24177707923952,32.35551284942449,33.52823545384259,28.45187962085119,30.265973927911265,25.46888522036424,27.982417296052244,27.565826798999694,22.729719428706936,18.459752782747138,13.948653993351316,23.19574697153854,10.830617057424215,23.268786227167496,20.415086855942157,279.23665123122095,345.88079101635617,262.984556447153,278.31608887432446,106.52318052216108,117.94795266991618,23.855938987798083,2.502280139437865
17.24888101352835,17.883743164799288,37.348392752003015,35.55722674375641,32.51540017551039,26.74002483553836,29.204677353193254,27.509982735762772,28.29432912584251,21.302962375459433,23.102170729675404,16.9167675088306,28.00031115858928,39.93439690419491,7.538492368910093,32.81314474121204,22.457272315765564,270.06340858175105,344.6075945264822,257.55201055591886,301.3216443282632,28.41810627283669,63.30283162057075,19.84959216847705,3.913441505395517
21.38331015858874,17.572607387339243,32.01342352628989,31.62242869387514,30.807736444288764,28.932625710230912,26.784640611015785,27.016031923406445,29.132996623208232,20.829340257750147,23.714427191527847,18.113831302122374,23.134103837316236,1.5924014822186905,31.928127982352905,-0.8636776459652002,29.44568830906119,240.6765924269346,252.33818468328582,183.4543162337996,345.65866201079155,139.05407035861646,138.90362533371476,21.571448719454732,3.147657599325448
15.970949590102567,20.05143234328253,30.82605662131068,29.41553742850605,35.064359830481344,27.15146223097957,30.783820820860186,26.879753215786998,31.857157358762805,24.789500032619813,25.08128066142431,14.943561431065955,11.489907842178194,29.94739688775127,31.26088256413945,10.582641917263517,25.18242467563922,224.62078865387662,199.82147118998012,285.0259851492941,293.6818360535317,78.89831695945088,101.71526303598931,26.700642267910425,3.1863051708024184
16.265573713642475,20.33458083057185,34.962682234543095,29.75705485395255,26.72730876056834,28.260815814076167,28.726028404379324,28.029232647547357,26.79616635856261,23.01898395731891,25.435760974793084,13.556757681292053,15.968067757630042,14.073045404702269,10.854997768567141,43.388769957542756,10.61742162041929,281.81418437424315,351.52648126308287,288.7416176282711,314.2241865915078,86.25243131883016,126.30428393443113,24.117743977811852,4.150899133428526
21.24945519460912,17.78354604666053,32.31047998316805,36.58976314260495,28.49814423545716,26.16494679097176,29.95699627993157,25.315404323892967,26.894294230238547,22.910101928147974,24.080863322928014,18.6781462565523,29.13642681650343,33.21863223666638,10.790978818299989,25.54691020110506,16.608926181909673,211.80768913722812,369.17821517537124,312.8460929424954,252.7495513434667,70.84673086582455,78.41246813004875,20.96850952888461,4.05120943369375
15.89401366764474,19.259022796204597,31.33776354008554,27.180191977110166,34.51602964093634,29.00455041794232,27.79653989908962,29.389502321553316,29.205413176657103,19.907879242897195,23.030193137384337,19.3083656119515,15.900896302359568,30.52787135389462,20.658548404761625,14.9083346453464,25.14159062908808,270.45607757941224,245.3438358498349,309.3738701504688,250.05822214759493,135.68585252944942,72.99497032208802,16.790194047485656,2.8513922003423176
16.907179414495197,14.763811869702382,33.94848823032309,30.26401404662212,32.731010535893134,25.227408338471637,28.645208942130072,29.654345218461764,30.263061374526178,25.888799900886337,21.930367468661117,18.518946040496512,7.343594276670469,-0.44126936964816843,20.242975573610472,19.724644845906706,18.634838317044263,326.9390256911721,300.11295464082184,250.25394116029213,274.8773649446173,127.06454710713449,118.37221279364776,19.037307201991826,3.393155447774978
16.155473613711642,20.314825863868585,28.827993946757374,30.010538841371197,31.895581543016547,28.43293113775715,29.81221703547637,27.137902191916716,26.980345229360758,20.702435313390875,25.13449958323372,16.251467859743382,21.56942868247905,24.250113522395147,18.71844656987257,36.389228615189815,4.85885749767867,244.27983535338413,247.03727759500876,185.79840053903413,152.26827806839307,121.7566386255125,116.28332576548199,20.258583704932587,2.729886426846322
18.82060632332039,21.5495678351353,26.36452373973251,30.076988409930667,33.64154135091684,28.45016599697294,26.69843839394895,26.149823968427377,26.012473659681998,21.937481584415174,25.117256474178046,16.44940632269632,30.679339195334542,29.55778636427258,7.14164498659058,21.6179747837924,12.65255277916452,241.61281903811394,201.69438243098543,215.60622835910814,324.0084951859163,185.0413837747812,106.16696998950083,27.293913372996673,3.01820523156536
16.80875099782177,14.567353502023446,33.75143364021689,30.667768746882054,33.025705702259785,25.580742829551035,28.916855375321468,29.490265492804472,30.225962568381828,26.00346695020869,21.9415644966683,18.74046671204178,8.884599228670012,1.1392602866240495,20.767419547704957,17.8347307004406,17.482094785039635,324.35170191616794,292.7176219135471,246.66484090554712,274.56601652671424,118.85684581106624,116.35086965069712,18.962661890344023,3.40271227606663
15.196126951018496,18.55888779585204,30.940409198498195,33.540203417835464,33.15709228524636,30.419493299589995,24.842986745905776,26.405293318824064,26.485658012001796,19.912873963486177,26.127789047236394,17.96723717354436,22.469590017788715,37.72875523346778,22.771715428934463,16.66291255966669,19.827821429536076,280.14533136173526,341.4018577046513,237.65704391744438,337.3669749269563,191.62687156918935,112.41925862491367,23.54955060873574,4.018523598322222
19.66403200800035,15.773831772250588,35.03676893512539,31.414559441167736,32.31677065894057,26.034113311112502,29.982348250275322,28.364297549729113,22.922851536668116,22.985801723140955,24.96321710768693,17.81867318280668,4.5645137036851064,9.298394802585488,37.964645135898714,19.201177005789773,32.014392001418564,287.2288929377216,310.77532246484697,321.0825914184572,317.2594548237229,47.93273563175561,148.21511904948505,29.73025602450582,4.912556415075622
17.55122205883448,16.85634195486376,33.262855801206,32.443088987993924,26.62074024566745,26.911284150584788,26.62043122948885,24.945366170275435,28.217383416812776,25.27151994058292,23.966752293029568,16.715735933771317,12.245216253635014,28.038361160739758,8.899566027473771,27.927366202351156,26.239288689925484,309.00986252691814,203.1601278632887,282.78465095302505,239.58699031108063,47.86404552587696,69.2989663360844,21.173026800123,2.8446947711828665
18.385527376028982,16.084118035858832,29.191130185193696,33.34041300569887,24.96760292027887,29.212027745583164,27.89919944692489,27.426050835082684,26.587799709405775,22.988324473818388,24.07066427829107,18.625996187811904,15.794663224683593,21.432848982513132,-7.135520976406945,28.852908920993467,9.548705788023327,380.99059606517653,234.7893107679897,351.4330205994216,247.4970869912316,72.64926687930425,146.82136864600142,17.624103062132853,4.334705419529715
21.01801230035413,16.04600650515602,36.15918481146373,35.58767799021464,35.096425452937694,25.267470646861035,25.21176009507162,27.0634275906065,24.305738143729965,26.432388486430668,23.266464807969207,17.416552224148898,24.796952778153383,38.070366484998054,26.450619875494933,17.070600966494805,0.4297594787062785,301.76965700141534,226.92752285394775,319.67934187292377,292.6095621606584,92.20571172214547,116.21791916447195,33.949300450425106,2.7008828041439332
19.746747197648713,20.214768286640894,36.09785639331202,31.454114198328075,35.46944943028737,28.665819859196603,28.044742718464786,28.23267873817479,25.547879802844616,25.069477367272366,23.596661155752372,18.539474485277708,25.101266163872694,32.29490330780485,28.076103011354704,21.70505677214049,10.826804029600163,260.1071863664941,346.9046190181211,283.3629649346178,321.60575179272166,167.04691843233167,107.93820930924038,37.19681514307914,2.9871912245931354
15.864140976176891,18.84051344466028,31.043851964643384,30.18085678470261,27.521628779547793,28.090068820339518,28.26359271252369,30.89903397233961,27.93274181646621,23.242675161672167,23.29320725768899,15.35543215413014,1.7018083110774078,29.058502585957797,-7.205661017119994,23.875847460418385,21.752276346987195,309.99301072507325,232.36291839988172,274.97722779373777,239.29787157402873,73.39465621273308,149.85734638774278,3.4311402830827524,4.345318339269006
16.333504850309808,20.977200122239186,31.007754285615142,28.375860352323944,34.61523164944439,26.847835666733808,26.799635357399918,32.463931149837364,27.136165597811864,25.489614501874495,22.69798120111653,20.790493207391123,25.464349319758842,22.71645872150681,20.747713448439836,27.1132225282386,16.08341726004961,296.9097819801368,272.010344266527,269.25837697838585,246.88345959886703,94.56287516363136,135.17803205315968,13.313462451782053,3.391001278186837
14.67495663241189,16.380144443144275,34.49380653425824,27.494109718910384,32.76622324832071,24.839956416736296,26.315354355292552,27.961373091170262,32.33898989923235,22.738002282892,21.74561255996022,19.441425089293467,13.051150743091538,8.492394565824064,19.78755756143549,18.50451381472471,20.204460657585184,335.02163907492934,288.45517712241667,337.1224856565781,219.2544209937825,110.59151539122898,118.78591971303402,26.942567552613628,3.2445411245929963
20.31655761057826,13.513240668467567,30.712140690991795,32.68156166141577,33.93911399769811,29.226794131181627,29.396453679777466,26.379783317302962,26.86373394341816,24.805922478328664,23.679114848383808,17.88210638739208,18.406424096847335,28.69602702908319,18.80546575543786,22.349374019556635,15.414082044242218,268.01127216091265,308.0515642158169,335.2473031789798,313.59581424439995,156.1469951831581,94.86632232774983,17.635536674580862,3.763764266547703
21.03233083979427,15.82501463706296,36.1066472203103,35.669872505223715,35.32853677022489,25.689069867935793,25.176406639447073,27.363773439326778,23.83949841521817,25.914147684729592,23.10133358535112,17.69342190950376,26.840178645147,36.62957086677353,28.474498834189706,17.661754634062007,-0.36105273860652987,297.43112996384104,221.92732062589613,326.53520030205834,295.82590569498075,94.5841652272001,107.6988880203889,34.66242007377569,2.76101921148208
18.62079831365689,19.06418229679034,29.740037009139915,33.995418945990586,34.1570097521872,27.505362065110614,25.030632369496782,27.728851289123384,30.452666351250166,25.543260371817123,22.32232846550079,19.889542971006165,1.6246084307210968,16.122282179404543,25.7522291108469,28.675862337275888,28.577164198695264,244.22710208646504,330.98492608907634,254.916372978998,244.93300852213295,106.26057145931689,93.1326225539315,26.488804570860257,2.5007286411816
17.070067436463344,18.105335598074994,34.18307839300373,32.332034941843084,38.66339152823489,28.351854270144685,29.973807142082343,29.40585031926694,31.184468877385726,24.642763644748758,23.904184893382855,18.802838010646767,38.90257330982729,23.453734349340547,24.746115718509227,23.640048135754725,20.719979621803276,330.74166489380167,337.97107869875344,216.4450537986668,218.9095191186914,73.26123732515718,109.56480303198657,24.692391200314457,3.013288016735752
16.15629335791357,20.44719904045231,31.066178279523957,28.524382549698554,34.74667042784057,27.117516656546826,30.96712129852445,26.947407328922065,31.726878627925277,25.27558972853111,25.530090512129846,14.650120640462001,13.854323192870115,29.889746313218502,30.090355661697167,6.87484947373453,26.72333701774602,222.69390335927625,197.3254651929448,287.4229286283161,305.74613164152925,86.32282526363461,106.0554938436632,27.90786525660991,3.1465805437572816
15.99126699844898,20.179407060215567,30.946834341166397,28.6238357005536,34.056815401664174,27.273299943106576,30.663043275834326,26.839189637976915,31.58087339741823,24.60335391465822,25.00324446212327,14.66922801306647,11.174671376474384,28.858483867742557,32.06744236146258,8.431526454048846,25.009483478442938,219.9901580972639,198.5338138971994,287.96133008124025,302.8755015352002,79.31890991419084,97.49906849189998,29.489823223954716,3.1161417521155967
19.746530704820092,15.602748709213994,30.788252925019417,30.84751485763442,31.725713854425933,22.438605156150572,27.48928333711869,31.723958904331163,27.656797571446006,28.91226343238163,23.905031015302516,18.321671643239693,20.326901917840573,6.495322020520183,37.49345798136276,6.101666429033248,18.120940372507917,275.68242852064964,316.64925987755913,340.2370272336815,225.67122977758308,103.3846334764648,104.28515186854769,19.426402760883565,4.457490055457739
18.1427618161191,18.194591536340024,36.36176847437086,38.30421456717204,34.607619945151725,32.35245026247911,26.140649816486107,23.700043252732605,26.53743257380301,24.638896688503394,25.972651240128133,15.974094911579565,13.183305776710625,25.229613448562578,29.41158710005801,12.290843122888127,23.44069181291463,238.01714180069527,247.6107384076398,253.3061487311654,284.64330379426366,161.09791801223832,79.11546526793026,24.05439935773158,2.435886734096183
16.8327774527483,17.93823901458125,29.90887971816251,35.45037949070753,25.80591380307996,25.564777636453055,28.787981593608745,27.538530930463445,29.879868592494578,23.40846199333148,25.047171481354624,17.96264390924559,15.696200876090021,15.985671554507451,20.440252603962694,-7.712137046647696,8.680268029508863,293.5151152464047,260.9667186258884,300.65820811162655,203.82430109211737,96.40031781649044,81.63496827520513,20.24889804010825,4.052307350630356
21.180166661028114,16.74666893724925,30.117215521748417,34.40238714536768,38.3068747306054,29.339811674350702,30.74122640454877,28.159642129092383,28.81233711942911,28.22305227270972,23.238300163112985,15.23916815701177,19.256781343910397,30.54932155675507,36.98909415920923,14.870101643729432,15.852951131933013,289.35792308019586,357.56551624547683,243.83873212539933,247.37744163226037,102.66103398709936,102.93958384717092,9.691182080623339,3.1571984900041077
17.24598666938533,16.540254423416016,32.881646623854486,30.751003737169963,37.775221522129854,25.21804032599806,27.328536645118263,28.257774137392133,26.266482710755252,22.69516643167799,23.856694724279485,19.51134422344355,23.707266657860405,17.699026532629908,21.012702353102483,2.9311867511613694,34.12827732434729,313.42449912463707,290.6160350316309,262.3332913107466,244.8359828524074,71.13511139990322,78.7554816106192,34.40633080809363,3.3054527675042555
17.111722061689868,15.661877291750406,36.64749498686934,35.323540269624814,31.30502812908309,27.16726462891837,29.878188041281128,29.61181376623783,29.02660820864729,22.28529781520789,20.564015559928233,18.977306445982105,24.895522636832037,12.427091131359724,24.048721171321734,16.163147520572718,10.831125028475682,300.73272948443076,234.2157612761203,345.97050453341296,372.9149567541399,65.83083888158002,143.39663358839616,21.032797833434415,4.197858439986572
21.329355715198552,20.90630122752992,32.1522661992772,31.534372307675536,33.3475129384113,30.665146446487622,32.75627525241195,28.39556877539352,27.247818026780212,23.56225589464068,24.730291441550776,16.051530732169375,31.633177710275962,26.710560979744113,3.908382522985646,-4.890102185618709,22.955834942460992,308.65447214854476,284.7191071178919,271.43466169443644,170.21168587382755,37.32255731626487,60.018031942901644,13.643396075551307,2.6997934950762743
18.666251145865964,17.466801927865767,30.34729023769716,35.077764092546396,33.52865023231984,27.25250217962938,29.078398929522848,24.485291085343725,26.803620103005144,27.163331975150165,23.455435522418984,18.312209188205934,14.447215419061406,12.679459449434454,29.64444471215673,34.29734586013426,24.609834778492772,322.60482311137196,239.7971185066248,218.91052944781825,334.7457276617335,87.90534247812279,108.42787159839763,28.910016208011974,2.7397733594724207
16.341722488193785,20.06541236147993,34.3645660368607,29.69644783639889,26.627244315485193,28.472075282190428,28.93350940458571,28.07548249776536,26.772146559250864,23.499157111415528,25.03290411660884,13.47470622074462,15.444242370404314,13.109705745445845,10.132079526624112,45.09133464931162,9.490849903537676,286.39942855679226,367.27748342660345,283.70250809287916,314.33632426622694,92.80836956981055,132.73166029752963,23.40526395790952,4.1223470814570575
16.097475805238844,19.196404427357624,28.211937045502456,31.07459282032661,37.37487639904738,25.530178849598332,32.14930576540803,24.850902055254533,30.731914645670205,24.706833290763186,22.003113510345884,11.447176053500328,18.32681605649942,30.85239538154733,15.793219890317912,14.961981160162612,25.15457263531427,322.9507961825609,331.7200292572093,252.0914872822106,246.12309464656408,119.73136892116261,101.73917103169914,9.33374076257976,2.988447389592746
21.15059216785542,17.437345938156344,35.37197177231464,33.77489311057506,31.59016434454082,27.702863703566475,27.518098751462517,25.553506005657603,31.183962263587112,22.25394783528207,22.471619551746755,20.966129180565414,24.38064112428119,29.94565682812751,5.5220500304118,27.994409944967177,33.79301145933028,282.98491579936376,271.95013484768066,210.1013983946371,235.44470096786756,38.67935807460289,59.190505245596356,29.492518402469184,2.4637795764450994
